id,tag_type,tag,weight
UC_61585fe8d7b0c43ebd75522f,project_key,teaching,0.77
UC_61585fe8d7b0c43ebd75522f,project_key,cells,0.61
UC_61585fe8d7b0c43ebd75522f,project_key,radioisotopes,1.0
UC_61585fe8d7b0c43ebd75522f,project_key,neutrons,0.65
UC_61585fe8d7b0c43ebd75522f,project_key,nuclear reactors,0.33
UC_61585fe8d7b0c43ebd75522f,project_key,cyclotrons,0.29
UC_61585fe8d7b0c43ebd75522f,project_key,radiopharmaceuticals,0.33
UC_61585fe8d7b0c43ebd75522f,project_key,single photon emission computed tomography computed tomography,1.0
UC_61585fe8d7b0c43ebd75522f,project_key,single-photon emission-computed tomography,0.28
UC_61585fe8d7b0c43ebd75522f,project_key,iron oxides,1.0
UC_61585fe8d7b0c43ebd75522f,project_key,ferric oxide,0.97
UC_61585fe8d7b0c43ebd75522f,project_key,magnetic resonance imaging,0.81
UC_61585fe8d7b0c43ebd75522f,project_key,nanoparticles,0.88
UC_61585fe8d7b0c43ebd75522f,project_key,microbeams,1.0
UC_61585fe8d7b0c43ebd75522f,project_key,dosimeters,0.73
UC_61585fe8d7b0c43ebd75522f,project_key,synchrotrons,0.69
UC_61585fe8d7b0c43ebd75522f,project_key,gold,0.62
UC_61585fe8d7b0c43ebd75522f,project_key,nanoparticles,0.55
UC_61585fe8d7b0c43ebd75522f,project_key,gold,1.0
UC_61585fe8d7b0c43ebd75522f,project_key,computed tomography angiography,1.0
UC_61585fe8d7b0c43ebd75522f,project_key,stents,0.81
UC_61585fe8d7b0c43ebd75522f,project_key,systematic reviews,0.72
UC_61585fe8d7b0c43ebd75522f,project_key,angiography,0.42
UC_61585fe8d7b0c43ebd75522f,project_key,sensitivity and specificity,0.31
UC_61585fe8d7b0c43ebd75522f,project_key,endothelial cells,0.72
UC_61585fe8d7b0c43ebd75522f,project_key,synchrotrons,0.68
UC_61585fe8d7b0c43ebd75522f,project_key,ionizing radiation,0.21
UC_61585fe8d7b0c43ebd75522f,project_key,coronary artery disease,0.78
UC_61585fe8d7b0c43ebd75522f,project_key,coronary vessels,0.38
UC_61585fe8d7b0c43ebd75522f,project_key,electrons,0.77
UC_61585fe8d7b0c43ebd75522f,project_key,safety,0.75
UC_61585fe8d7b0c43ebd75522f,project_key,licensure,0.34
UC_61585fe8d7b0c43ebd75522f,project_key,neoplasm metastasis,0.9
UC_61585fe8d7b0c43ebd75522f,project_key,liver,0.74
UC_61586000d7b0c43ebd755230,project_key,systematic reviews,0.65
UC_61586000d7b0c43ebd755230,project_key,midwifery,1.0
UC_61586000d7b0c43ebd755230,project_key,workforce,0.42
UC_61586000d7b0c43ebd755230,project_key,safety,0.38
UC_61586000d7b0c43ebd755230,project_key,women's health services,0.36
UC_61586000d7b0c43ebd755230,project_key,rubus,1.0
UC_61586000d7b0c43ebd755230,project_key,pregnancy,0.59
UC_61586000d7b0c43ebd755230,project_key,animals,0.18
UC_61586000d7b0c43ebd755230,project_key,delphi technique,1.0
UC_61586000d7b0c43ebd755230,project_key,continuity of patient care,1.0
UC_61586000d7b0c43ebd755230,project_key,capacity building,0.14
UC_61586000d7b0c43ebd755230,project_key,mothers,0.49
UC_61586000d7b0c43ebd755230,project_key,self report,0.78
UC_61586000d7b0c43ebd755230,project_key,principal component analysis,0.13
UC_61586000d7b0c43ebd755230,project_key,new zealand,0.76
UC_61586000d7b0c43ebd755230,project_key,parturition,0.76
UC_61586000d7b0c43ebd755230,project_key,pain,0.09
UC_61586000d7b0c43ebd755230,project_key,biography,1.0
UC_61586000d7b0c43ebd755230,project_key,data analysis,0.5
UC_61586000d7b0c43ebd755230,project_key,induced labor,1.0
UC_61586000d7b0c43ebd755230,project_key,tertiary care centers,1.0
UC_61586000d7b0c43ebd755230,project_key,cross-sectional studies,0.54
UC_61586000d7b0c43ebd755230,project_key,head,0.25
UC_61586000d7b0c43ebd755230,project_key,obstetrics,1.0
UC_61586000d7b0c43ebd755230,project_key,decision support techniques,1.0
UC_61586000d7b0c43ebd755230,project_key,australian capital territory,0.16
UC_61586000d7b0c43ebd755230,project_key,health,0.12
UC_61586000d7b0c43ebd755230,project_key,gestational weight gain,1.0
UC_61586000d7b0c43ebd755230,project_key,community networks,0.15
UC_61586000d7b0c43ebd755230,project_key,professional education,0.12
UC_61586000d7b0c43ebd755230,project_key,pregnant women,0.71
UC_61586000d7b0c43ebd755230,project_key,alcohols,0.66
UC_61586000d7b0c43ebd755230,project_key,referral and consultation,0.65
UC_61586000d7b0c43ebd755230,project_key,pharmaceutical preparations,0.36
UC_61586000d7b0c43ebd755230,project_key,vaginal birth after cesarean,1.0
UC_61586000d7b0c43ebd755230,project_key,cesarean section,0.61
UC_61586000d7b0c43ebd755230,project_key,decision making,0.09
UC_61586000d7b0c43ebd755230,project_key,language,0.27
UC_61586000d7b0c43ebd755230,project_key,terminology,0.27
UC_61586000d7b0c43ebd755230,project_key,power (psychology),0.31
UC_61586000d7b0c43ebd755230,project_key,teaching,0.27
UC_61586000d7b0c43ebd755230,project_key,education,0.56
UC_61586000d7b0c43ebd755230,project_key,preceptorship,0.1
UC_61586000d7b0c43ebd755230,project_key,quality of health care,0.77
UC_61586000d7b0c43ebd755230,project_key,caregivers,0.07
UC_61586000d7b0c43ebd755230,project_key,income,0.08
UC_61586000d7b0c43ebd755230,project_key,observational studies,0.22
UC_61586000d7b0c43ebd755230,project_key,wounds and injuries,0.54
UC_61586000d7b0c43ebd755230,project_key,surgical instruments,0.27
UC_61586000d7b0c43ebd755230,project_key,job satisfaction,1.0
UC_61586000d7b0c43ebd755230,project_key,hand,0.63
UC_61586000d7b0c43ebd755230,project_key,students,0.34
UC_61586000d7b0c43ebd755230,project_key,learning,0.23
UC_61586000d7b0c43ebd755230,project_key,curriculum,0.15
UC_61586000d7b0c43ebd755230,project_key,natural childbirth,0.13
UC_61586000d7b0c43ebd755230,project_key,prenatal education,0.07
UC_61586000d7b0c43ebd755230,project_key,sense of coherence,1.0
UC_61586000d7b0c43ebd755230,project_key,program development,0.27
UC_61586000d7b0c43ebd755230,project_key,social welfare,1.0
UC_61586000d7b0c43ebd755230,project_key,child,0.4
UC_61586000d7b0c43ebd755230,project_key,case managers,0.33
UC_61586000d7b0c43ebd755230,project_key,universal health insurance,0.3
UC_61586000d7b0c43ebd755230,project_key,human rights,0.29
UC_61586000d7b0c43ebd755230,project_key,respect,0.23
UC_61586000d7b0c43ebd755230,project_key,global health,0.14
UC_61586000d7b0c43ebd755230,project_key,probiotics,1.0
UC_61586000d7b0c43ebd755230,project_key,gray literature,0.13
UC_61586000d7b0c43ebd755230,project_key,internet,0.09
UC_61586000d7b0c43ebd755230,project_key,weights and measures,0.37
UC_61586000d7b0c43ebd755230,project_key,infant health,1.0
UC_61586000d7b0c43ebd755230,project_key,library science,0.08
UC_61586000d7b0c43ebd755230,project_key,fetal death,1.0
UC_61586000d7b0c43ebd755230,project_key,fetus,0.67
UC_61586000d7b0c43ebd755230,project_key,nurse midwives,0.22
UC_61586000d7b0c43ebd755230,project_key,midwife,1.0
UC_61586000d7b0c43ebd755230,project_key,pregnancy,0.76
UC_61586000d7b0c43ebd755230,project_key,medicine,0.65
UC_61586000d7b0c43ebd755230,project_key,evidence,0.19
UC_61586000d7b0c43ebd755230,project_key,experience,0.14
UC_61586000d7b0c43ebd755230,project_key,south australia,1.0
UC_61586000d7b0c43ebd755230,project_key,united nations,0.34
UC_61586000d7b0c43ebd755230,project_key,interviews,0.27
UC_61586000d7b0c43ebd755230,project_key,breast feeding,1.0
UC_61586000d7b0c43ebd755230,project_key,subcutaneous infusions,1.0
UC_61586000d7b0c43ebd755230,project_key,type 1 diabetes mellitus,0.68
UC_61586000d7b0c43ebd755230,project_key,insulin,0.51
UC_61586000d7b0c43ebd755230,project_key,therapeutics,0.12
UC_61586000d7b0c43ebd755230,project_key,consciousness,0.08
UC_61586000d7b0c43ebd755230,project_key,streptococcal infections,1.0
UC_61586000d7b0c43ebd755230,project_key,antibiotic prophylaxis,0.9
UC_61586000d7b0c43ebd755230,project_key,randomized controlled trials,0.53
UC_61586000d7b0c43ebd755230,project_key,clinical trials,0.12
UC_61586000d7b0c43ebd755230,project_key,parity,1.0
UC_61586000d7b0c43ebd755230,project_key,weight gain,0.89
UC_61586000d7b0c43ebd755230,project_key,overweight,0.87
UC_61586000d7b0c43ebd755230,project_key,longitudinal studies,0.27
UC_61586000d7b0c43ebd755230,project_key,women's health,0.17
UC_61586000d7b0c43ebd755230,project_key,smartphone,0.98
UC_61586000d7b0c43ebd755230,project_key,social class,0.16
UC_61586000d7b0c43ebd755230,project_key,drug products,1.0
UC_61586000d7b0c43ebd755230,project_key,medicine,0.91
UC_61586000d7b0c43ebd755230,project_key,availability,0.21
UC_61586000d7b0c43ebd755230,project_key,costs,0.11
UC_61586000d7b0c43ebd755230,project_key,denmark,0.18
UC_61586000d7b0c43ebd755230,project_key,complementary therapies,1.0
UC_61586000d7b0c43ebd755230,project_key,motivation,0.11
UC_61586000d7b0c43ebd755230,project_key,personal autonomy,0.1
UC_61586000d7b0c43ebd755230,project_key,practice (psychology),0.92
UC_61586000d7b0c43ebd755230,project_key,walking,0.77
UC_61586000d7b0c43ebd755230,project_key,health promotion,0.14
UC_61586000d7b0c43ebd755230,project_key,research personnel,0.97
UC_61586000d7b0c43ebd755230,project_key,research design,0.44
UC_61586000d7b0c43ebd755230,project_key,vulnerable populations,0.29
UC_61586000d7b0c43ebd755230,project_key,repeat cesarean section,0.25
UC_61586000d7b0c43ebd755230,project_key,communication,0.12
UC_61586000d7b0c43ebd755230,project_key,new south wales,0.98
UC_61586000d7b0c43ebd755230,project_key,baby,0.74
UC_61586000d7b0c43ebd755230,project_key,newborn infant,0.6
UC_61586000d7b0c43ebd755230,project_key,federal government,0.27
UC_61586000d7b0c43ebd755230,project_key,nutrition policy,0.26
UC_61586000d7b0c43ebd755230,project_key,accreditation,0.24
UC_61586000d7b0c43ebd755230,project_key,volunteers,0.17
UC_61586000d7b0c43ebd755230,project_key,infant care,0.16
UC_61586000d7b0c43ebd755230,project_key,libraries,0.11
UC_61586000d7b0c43ebd755230,project_key,nursing,0.1
UC_61586000d7b0c43ebd755230,project_key,body mass index,0.79
UC_61586000d7b0c43ebd755230,project_key,cohort studies,0.76
UC_61586000d7b0c43ebd755230,project_key,retrospective studies,0.75
UC_61586000d7b0c43ebd755230,project_key,workplace,0.85
UC_61586000d7b0c43ebd755230,project_key,birthing centers,0.17
UC_61586000d7b0c43ebd755230,project_key,home childbirth,0.16
UC_61586000d7b0c43ebd755230,project_key,focus groups,0.1
UC_61586018d7b0c43ebd755231,project_key,y chromosome,0.92
UC_61586018d7b0c43ebd755231,project_key,reptiles,0.3
UC_61586018d7b0c43ebd755231,project_key,sex chromosomes,0.88
UC_61586018d7b0c43ebd755231,project_key,"46, xx testicular disorders of sex development",0.49
UC_61586018d7b0c43ebd755231,project_key,temperature,0.39
UC_61586018d7b0c43ebd755231,project_key,telomere,0.68
UC_61586018d7b0c43ebd755231,project_key,cytogenetics,0.46
UC_61586018d7b0c43ebd755231,project_key,chromosomes,0.7
UC_61586018d7b0c43ebd755231,project_key,neoplasms,0.31
UC_61586018d7b0c43ebd755231,project_key,chromosome mapping,0.75
UC_61586018d7b0c43ebd755231,project_key,marsupialia,1.0
UC_61586018d7b0c43ebd755231,project_key,metatheria,0.75
UC_61586018d7b0c43ebd755231,project_key,genome,0.47
UC_61586018d7b0c43ebd755231,project_key,genome,0.65
UC_61586018d7b0c43ebd755231,project_key,genetic markers,0.8
UC_61586018d7b0c43ebd755231,project_key,computer simulation,0.73
UC_61586018d7b0c43ebd755231,project_key,mammals,0.3
UC_61586018d7b0c43ebd755231,project_key,genomics,0.87
UC_61586018d7b0c43ebd755231,project_key,cell biology,0.24
UC_61586018d7b0c43ebd755231,project_key,eutheria,1.0
UC_61586018d7b0c43ebd755231,project_key,chromosomes,0.44
UC_61586018d7b0c43ebd755231,project_key,dasyuridae,0.11
UC_61586018d7b0c43ebd755231,project_key,macropodidae,0.68
UC_61586018d7b0c43ebd755231,project_key,karyotyping,0.66
UC_61586018d7b0c43ebd755231,project_key,sexual conflict,1.0
UC_61586018d7b0c43ebd755231,project_key,sex allocation,0.92
UC_61586018d7b0c43ebd755231,project_key,macropus eugenii,0.82
UC_61586018d7b0c43ebd755231,project_key,sex ratio,0.65
UC_61586018d7b0c43ebd755231,project_key,sperm,0.17
UC_61586018d7b0c43ebd755231,project_key,genomics,1.0
UC_61586018d7b0c43ebd755231,project_key,phascolarctidae,1.0
UC_61586018d7b0c43ebd755231,project_key,ecosystem,0.26
UC_61586018d7b0c43ebd755231,project_key,population,0.18
UC_61586018d7b0c43ebd755231,project_key,karyotype,0.66
UC_61586018d7b0c43ebd755231,project_key,gene flow,0.24
UC_61586018d7b0c43ebd755231,project_key,conservation genetics,1.0
UC_61586018d7b0c43ebd755231,project_key,cytogenetics,0.85
UC_61586018d7b0c43ebd755231,project_key,chromosome,0.78
UC_61586018d7b0c43ebd755231,project_key,dna,0.32
UC_61586018d7b0c43ebd755231,project_key,captive population,0.21
UC_61586018d7b0c43ebd755231,project_key,methylation,0.59
UC_61586018d7b0c43ebd755231,project_key,genetic association studies,1.0
UC_61586018d7b0c43ebd755231,project_key,"chromosomes, human, pair 1",0.31
UC_61586018d7b0c43ebd755231,project_key,genes,0.31
UC_61586018d7b0c43ebd755231,project_key,schwann cells,0.09
UC_61586018d7b0c43ebd755231,project_key,sex differentiation,0.9
UC_61586018d7b0c43ebd755231,project_key,lizards,0.92
UC_61586018d7b0c43ebd755231,project_key,chiroptera,1.0
UC_61586018d7b0c43ebd755231,project_key,peptides,0.16
UC_61586018d7b0c43ebd755231,project_key,infection control,0.12
UC_61586018d7b0c43ebd755231,project_key,interleukins,1.0
UC_61586018d7b0c43ebd755231,project_key,rna,0.62
UC_61586018d7b0c43ebd755231,project_key,cytokines,0.37
UC_61586018d7b0c43ebd755231,project_key,chromosomal instability,0.14
UC_61586018d7b0c43ebd755231,project_key,telomeres,0.7
UC_61586018d7b0c43ebd755231,project_key,interspecific variation,0.83
UC_61586018d7b0c43ebd755231,project_key,vertebrates,0.64
UC_61586018d7b0c43ebd755231,project_key,life history,0.11
UC_61586018d7b0c43ebd755231,project_key,platypus,1.0
UC_61586018d7b0c43ebd755231,project_key,lamins,0.83
UC_61586018d7b0c43ebd755231,project_key,mammals,0.47
UC_61586018d7b0c43ebd755231,project_key,vertebrates,0.2
UC_61586018d7b0c43ebd755231,project_key,dna methylation,0.97
UC_61586018d7b0c43ebd755231,project_key,scaffolds,0.21
UC_61586018d7b0c43ebd755231,project_key,histones,0.82
UC_61586018d7b0c43ebd755231,project_key,macros,0.79
UC_61586018d7b0c43ebd755231,project_key,mhc class i genes,0.97
UC_61586018d7b0c43ebd755231,project_key,major histocompatibility complex,0.85
UC_61586018d7b0c43ebd755231,project_key,epigenetics,1.0
UC_61586018d7b0c43ebd755231,project_key,x chromosome,0.79
UC_61586018d7b0c43ebd755231,project_key,immune system,0.09
UC_61586018d7b0c43ebd755231,project_key,genes,0.24
UC_61586018d7b0c43ebd755231,project_key,crocodylus porosus,1.0
UC_61586018d7b0c43ebd755231,project_key,alligators and crocodiles,0.95
UC_61586018d7b0c43ebd755231,project_key,major histocompatibility complex,0.73
UC_61586018d7b0c43ebd755231,project_key,sarcophilus harrisii,1.0
UC_61586018d7b0c43ebd755231,project_key,molecular biology,0.59
UC_61586018d7b0c43ebd755231,project_key,pathogenesis,0.56
UC_61586018d7b0c43ebd755231,project_key,molecular biology,0.5
UC_61586018d7b0c43ebd755231,project_key,neoplasms,0.47
UC_61586018d7b0c43ebd755231,project_key,repetitive sequences,1.0
UC_61586018d7b0c43ebd755231,project_key,sex chromosomes,0.84
UC_61586018d7b0c43ebd755231,project_key,w chromosome,0.47
UC_61586018d7b0c43ebd755231,project_key,y chromosome,0.36
UC_61586018d7b0c43ebd755231,project_key,chromosome painting,0.95
UC_61586018d7b0c43ebd755231,project_key,population biological variation,0.4
UC_61586018d7b0c43ebd755231,project_key,birds,0.82
UC_61586018d7b0c43ebd755231,project_key,marsupial,0.89
UC_61586018d7b0c43ebd755231,project_key,gene,0.21
UC_61586018d7b0c43ebd755231,project_key,karyotype,1.0
UC_61586018d7b0c43ebd755231,project_key,vpr genes,1.0
UC_61586018d7b0c43ebd755231,project_key,x chromosome inactivation,0.89
UC_61586018d7b0c43ebd755231,project_key,multigene family,0.5
UC_61586018d7b0c43ebd755231,project_key,genetic background,0.32
UC_61586018d7b0c43ebd755231,project_key,epigenomics,0.27
UC_61586018d7b0c43ebd755231,project_key,reproductive success,0.94
UC_61586018d7b0c43ebd755231,project_key,pouches,0.83
UC_61586018d7b0c43ebd755231,project_key,young,0.52
UC_61586018d7b0c43ebd755231,project_key,sodium fluoroacetate,1.0
UC_61586018d7b0c43ebd755231,project_key,subspecies,0.55
UC_61586018d7b0c43ebd755231,project_key,aconitate hydratase,0.54
UC_61586018d7b0c43ebd755231,project_key,tolerance,0.52
UC_61586018d7b0c43ebd755231,project_key,biological extinction,0.18
UC_61586018d7b0c43ebd755231,project_key,immune evasion,0.12
UC_61586018d7b0c43ebd755231,project_key,elephants,0.52
UC_61586018d7b0c43ebd755231,project_key,fluorescence in situ hybridization,0.34
UC_61586018d7b0c43ebd755231,project_key,gene dosage,1.0
UC_61586018d7b0c43ebd755231,project_key,pseudogenes,0.53
UC_61586018d7b0c43ebd755231,project_key,antigens,0.52
UC_61586018d7b0c43ebd755231,project_key,immune system,0.54
UC_61586018d7b0c43ebd755231,project_key,adaptive immunity,0.35
UC_61586018d7b0c43ebd755231,project_key,milk,0.32
UC_61586018d7b0c43ebd755231,project_key,immunoglobulins,0.3
UC_61586018d7b0c43ebd755231,project_key,chromosome painting,0.86
UC_61586018d7b0c43ebd755231,project_key,tumor,0.64
UC_61586028d7b0c43ebd755232,project_key,rural area,1.0
UC_61586028d7b0c43ebd755232,project_key,rural community,0.85
UC_61586028d7b0c43ebd755232,project_key,education,0.37
UC_61586028d7b0c43ebd755232,project_key,normativity,0.37
UC_61586028d7b0c43ebd755232,project_key,community research,0.35
UC_61586028d7b0c43ebd755232,project_key,compulsory schooling,0.17
UC_61586028d7b0c43ebd755232,project_key,quantitative research,0.12
UC_61586028d7b0c43ebd755232,project_key,quantitative method,0.12
UC_61586028d7b0c43ebd755232,project_key,divergence,0.12
UC_61586028d7b0c43ebd755232,project_key,qualitative method,0.11
UC_61586028d7b0c43ebd755232,project_key,equity,0.42
UC_61586028d7b0c43ebd755232,project_key,curriculum,1.0
UC_61586028d7b0c43ebd755232,project_key,curriculum subject,0.36
UC_61586028d7b0c43ebd755232,project_key,student,0.18
UC_61586028d7b0c43ebd755232,project_key,school choice,0.14
UC_61586028d7b0c43ebd755232,project_key,certification,0.87
UC_61586028d7b0c43ebd755232,project_key,social status,0.48
UC_61586028d7b0c43ebd755232,project_key,vocational education,0.27
UC_61586028d7b0c43ebd755232,project_key,segregation,1.0
UC_61586028d7b0c43ebd755232,project_key,educational inequality,0.19
UC_61586028d7b0c43ebd755232,project_key,third world,0.15
UC_61586028d7b0c43ebd755232,project_key,level of education,0.14
UC_61586028d7b0c43ebd755232,project_key,academic achievement,1.0
UC_61586028d7b0c43ebd755232,project_key,immigrant,0.81
UC_61586028d7b0c43ebd755232,project_key,adolescent,0.67
UC_61586028d7b0c43ebd755232,project_key,discrimination,0.14
UC_61586028d7b0c43ebd755232,project_key,school organization,0.12
UC_61586028d7b0c43ebd755232,project_key,employment behavior,1.0
UC_61586028d7b0c43ebd755232,project_key,part-time work,0.76
UC_61586028d7b0c43ebd755232,project_key,republic of korea,0.74
UC_61586028d7b0c43ebd755232,project_key,problem behavior,0.64
UC_61586028d7b0c43ebd755232,project_key,south korea,0.56
UC_61586041d7b0c43ebd755234,project_key,path dependent,1.0
UC_61586041d7b0c43ebd755234,project_key,communications,0.94
UC_61586041d7b0c43ebd755234,project_key,industry,0.55
UC_61586041d7b0c43ebd755234,project_key,infrastructure,0.46
UC_61586041d7b0c43ebd755234,project_key,policy approach,0.28
UC_61586041d7b0c43ebd755234,project_key,business relation,1.0
UC_61586041d7b0c43ebd755234,project_key,pragmatism,0.75
UC_61586041d7b0c43ebd755234,project_key,party preference,0.37
UC_61586041d7b0c43ebd755234,project_key,economy,0.5
UC_61586041d7b0c43ebd755234,project_key,telecommunication,0.68
UC_61586041d7b0c43ebd755234,project_key,private sector,0.86
UC_61586041d7b0c43ebd755234,project_key,telephone,0.38
UC_61586041d7b0c43ebd755234,project_key,monopoly,0.62
UC_61586041d7b0c43ebd755234,project_key,public administration,1.0
UC_61586041d7b0c43ebd755234,project_key,university teacher,0.76
UC_61586041d7b0c43ebd755234,project_key,financial management,0.66
UC_61586041d7b0c43ebd755234,project_key,politics,1.0
UC_61586041d7b0c43ebd755234,project_key,governance reform,0.35
UC_61586041d7b0c43ebd755234,project_key,electric vehicles,1.0
UC_61586041d7b0c43ebd755234,project_key,taxation,1.0
UC_61586041d7b0c43ebd755234,project_key,costs,0.22
UC_61586041d7b0c43ebd755234,project_key,air,0.29
UC_61586041d7b0c43ebd755234,project_key,industry,0.11
UC_61586041d7b0c43ebd755234,project_key,norway,1.0
UC_61586041d7b0c43ebd755234,project_key,satirist,0.64
UC_61586041d7b0c43ebd755234,project_key,general secretary,0.62
UC_61586041d7b0c43ebd755234,project_key,journalists,0.61
UC_61586041d7b0c43ebd755234,project_key,lobbies,0.59
UC_61586041d7b0c43ebd755234,project_key,western canon,1.0
UC_61586041d7b0c43ebd755234,project_key,bequests,0.87
UC_61586041d7b0c43ebd755234,project_key,culture wars,0.84
UC_61586041d7b0c43ebd755234,project_key,liberal arts,0.83
UC_61586041d7b0c43ebd755234,project_key,populist,0.75
UC_61586041d7b0c43ebd755234,project_key,institutionalism,1.0
UC_61586041d7b0c43ebd755234,project_key,comparative political science,0.37
UC_61586041d7b0c43ebd755234,project_key,ministry of state security (gdr),0.29
UC_61586041d7b0c43ebd755234,project_key,reputation,0.19
UC_61586041d7b0c43ebd755234,project_key,social science,0.15
UC_61586041d7b0c43ebd755234,project_key,rails,1.0
UC_61586041d7b0c43ebd755234,project_key,love,1.0
UC_61586041d7b0c43ebd755234,project_key,curriculum,1.0
UC_61586041d7b0c43ebd755234,project_key,world order,1.0
UC_61586041d7b0c43ebd755234,project_key,populism,0.99
UC_61586041d7b0c43ebd755234,project_key,institutional change,0.66
UC_61586041d7b0c43ebd755234,project_key,nationalism,0.39
UC_61586041d7b0c43ebd755234,project_key,world economic order,0.36
UC_61586041d7b0c43ebd755234,project_key,market,0.58
UC_61586041d7b0c43ebd755234,project_key,open competition,0.39
UC_61586041d7b0c43ebd755234,project_key,lebanon,1.0
UC_61586041d7b0c43ebd755234,project_key,jordan,0.35
UC_61586041d7b0c43ebd755234,project_key,refugee,0.85
UC_61586041d7b0c43ebd755234,project_key,governance,0.58
UC_61586041d7b0c43ebd755234,project_key,nation state,0.24
UC_61586041d7b0c43ebd755234,project_key,civil society,0.28
UC_61586041d7b0c43ebd755234,project_key,law and order,0.28
UC_61586041d7b0c43ebd755234,project_key,safety regulations,0.14
UC_61586041d7b0c43ebd755234,project_key,living standard,0.13
UC_61586041d7b0c43ebd755234,project_key,purchasing,0.24
UC_61586041d7b0c43ebd755234,project_key,fossil fuels,0.21
UC_61586041d7b0c43ebd755234,project_key,rural community,1.0
UC_61586041d7b0c43ebd755234,project_key,rural area,0.87
UC_61586041d7b0c43ebd755234,project_key,village,0.86
UC_61586041d7b0c43ebd755234,project_key,experience,0.33
UC_61586041d7b0c43ebd755234,project_key,road pricing,1.0
UC_61586041d7b0c43ebd755234,project_key,traffic,0.51
UC_61586041d7b0c43ebd755234,project_key,road,0.6
UC_61586041d7b0c43ebd755234,project_key,competition policy,0.16
UC_61586041d7b0c43ebd755234,project_key,private transport,0.14
UC_61586041d7b0c43ebd755234,project_key,public,0.28
UC_61586041d7b0c43ebd755234,project_key,policy,0.52
UC_61586041d7b0c43ebd755234,project_key,colonial legacy,0.38
UC_61586041d7b0c43ebd755234,project_key,continent,0.33
UC_61586041d7b0c43ebd755234,project_key,respect,1.0
UC_61586041d7b0c43ebd755234,project_key,political participation,1.0
UC_61586041d7b0c43ebd755234,project_key,neighboring countries,0.38
UC_61586041d7b0c43ebd755234,project_key,peace process,0.38
UC_61586041d7b0c43ebd755234,project_key,economics,0.55
UC_61586041d7b0c43ebd755234,project_key,rhetoric,0.97
UC_61586041d7b0c43ebd755234,project_key,pricing,0.71
UC_61586041d7b0c43ebd755234,project_key,reform,0.68
UC_61586041d7b0c43ebd755234,project_key,manufacturing,1.0
UC_61586041d7b0c43ebd755234,project_key,restructuring,0.95
UC_61586041d7b0c43ebd755234,project_key,small business,0.31
UC_61586041d7b0c43ebd755234,project_key,manufacturing sector,0.18
UC_61586041d7b0c43ebd755234,project_key,fee,1.0
UC_61586041d7b0c43ebd755234,project_key,excise,0.67
UC_61586041d7b0c43ebd755234,project_key,registration,0.4
UC_61586041d7b0c43ebd755234,project_key,broadband networks,1.0
UC_61586041d7b0c43ebd755234,project_key,communication,0.55
UC_61586041d7b0c43ebd755234,project_key,cross media,1.0
UC_61586041d7b0c43ebd755234,project_key,minister,1.0
UC_61586041d7b0c43ebd755234,project_key,communication,0.36
UC_61586041d7b0c43ebd755234,project_key,law,0.35
UC_61586041d7b0c43ebd755234,project_key,cost-benefit analysis,1.0
UC_61586041d7b0c43ebd755234,project_key,broadband,0.73
UC_61586041d7b0c43ebd755234,project_key,policymaker,0.14
UC_61586041d7b0c43ebd755234,project_key,services,0.55
UC_61586041d7b0c43ebd755234,project_key,project,0.22
UC_61586041d7b0c43ebd755234,project_key,cost,0.22
UC_61586041d7b0c43ebd755234,project_key,engineer,0.89
UC_61586041d7b0c43ebd755234,project_key,confidence,0.85
UC_61586041d7b0c43ebd755234,project_key,labor,0.78
UC_61586041d7b0c43ebd755234,project_key,history,0.56
UC_61586041d7b0c43ebd755234,project_key,business concept,0.18
UC_61586041d7b0c43ebd755234,project_key,business corporation,0.17
UC_61586041d7b0c43ebd755234,project_key,corporatism,0.14
UC_61586041d7b0c43ebd755234,project_key,technology and innovation,1.0
UC_61586041d7b0c43ebd755234,project_key,shareholders,0.99
UC_61586041d7b0c43ebd755234,project_key,sales,0.65
UC_61586041d7b0c43ebd755234,project_key,telecommunication networks,0.59
UC_61586041d7b0c43ebd755234,project_key,bandwidth,0.43
UC_61586041d7b0c43ebd755234,project_key,clergy,1.0
UC_61586041d7b0c43ebd755234,project_key,handling (psychology),0.91
UC_61586041d7b0c43ebd755234,project_key,costs and cost analysis,0.46
UC_61586041d7b0c43ebd755234,project_key,website,1.0
UC_61586041d7b0c43ebd755234,project_key,university,0.57
UC_61586041d7b0c43ebd755234,project_key,group,0.37
UC_61586041d7b0c43ebd755234,project_key,student,0.31
UC_61586041d7b0c43ebd755234,project_key,participation,0.74
UC_61586041d7b0c43ebd755234,project_key,appeal,0.49
UC_61586041d7b0c43ebd755234,project_key,funding,1.0
UC_61586041d7b0c43ebd755234,project_key,production process,0.82
UC_61586041d7b0c43ebd755234,project_key,popularity,0.64
UC_61586041d7b0c43ebd755234,project_key,teaching,0.22
UC_61586041d7b0c43ebd755234,project_key,incentive,0.55
UC_61586041d7b0c43ebd755234,project_key,citizen,0.71
UC_61586041d7b0c43ebd755234,project_key,recession,0.82
UC_61586041d7b0c43ebd755234,project_key,dollar,0.77
UC_61586041d7b0c43ebd755234,project_key,news,0.6
UC_61586041d7b0c43ebd755234,project_key,human rights,1.0
UC_61586041d7b0c43ebd755234,project_key,public sphere,1.0
UC_61586041d7b0c43ebd755234,project_key,cyberspace,0.2
