id,weight,orig_id
GrantsGO4487,-1.1563504822,GrantsGO3265
GrantsGO4780,-0.6737230653333333,GrantsGO3265
GrantsGO5470,-0.6378512131999999,GrantsGO3265
GrantsGO3338,-0.6345995624,GrantsGO3265
GrantsGO2072,-0.5691859831999999,GrantsGO3265
GrantsGO5259,-0.4402145915,GrantsGO3265
GrantsGO1626,-0.43244737,GrantsGO3265
GrantsGO5464,-0.43029721919999997,GrantsGO3265
GrantsGO4889,-0.4258282718,GrantsGO3265
GrantsGO5542,-0.4245655088,GrantsGO3265
GrantsGO5012,-1.1407536241666667,GrantsGO4369
GrantsGO5065,-0.9021953751666666,GrantsGO4369
GrantsGO4238,-0.8770254523333333,GrantsGO4369
GrantsGO4260,-0.8570751759999999,GrantsGO4369
GrantsGO5523,-0.8524781798,GrantsGO4369
GrantsGO5381,-0.8412471927999999,GrantsGO4369
GrantsGO1822,-0.8209866607999999,GrantsGO4369
GrantsGO5106,-0.69379403675,GrantsGO4369
GrantsGO5039,-0.6670662633333333,GrantsGO4369
GrantsGO4285,-0.654758175,GrantsGO4369
GrantsGO4881,-1.1377648746,GrantsGO4190
GrantsGO3357,-0.44345111475,GrantsGO4190
GrantsGO5230,-0.4107463376,GrantsGO4190
GrantsGO5147,-0.39881577775,GrantsGO4190
GrantsGO4167,-0.3888854113333333,GrantsGO4190
GrantsGO4266,-0.33888960975,GrantsGO4190
Tenders6162aa1fe1b7f5c73e6fe09d,-0.23110139833333332,GrantsGO4190
Tenders6162aa1fe1b7f5c73e6fe4e5,-0.22823665999999998,GrantsGO4190
Tenders6162aa1fe1b7f5c73e6fe4d7,-0.22387146125,GrantsGO4190
GrantsGO3044,-0.19907993375,GrantsGO4190
GrantsGO5059,-1.1628194845,GrantsGO2877
GrantsGO5081,-0.47482059853333336,GrantsGO2877
GrantsGO4954,-0.46183531466666666,GrantsGO2877
GrantsGO5101,-0.44126279513333333,GrantsGO2877
GrantsGO4900,-0.41144439466666666,GrantsGO2877
GrantsGO3613,-0.3998100348333333,GrantsGO2877
GrantsGO4542,-0.39057777149999995,GrantsGO2877
GrantsGO2323,-0.3673120552,GrantsGO2877
GrantsGO4872,-0.3662835618333333,GrantsGO2877
GrantsGO5223,-0.36287471099999996,GrantsGO2877
GrantsGO3573,-1.19979794875,GrantsGO4202
GrantsGO1402,-1.0793404247499998,GrantsGO4202
GrantsGO1988,-1.0792684422499998,GrantsGO4202
GrantsGO2779,-1.07917222125,GrantsGO4202
GrantsGO1041,-0.97910335875,GrantsGO4202
GrantsGO5054,-0.6327911105,GrantsGO4202
GrantsGO4166,-0.36739083899999997,GrantsGO4202
GrantsGO372,-0.34254547474999997,GrantsGO4202
Tenders6162aa1fe1b7f5c73e6fe2fb,-0.19331460166666667,GrantsGO4202
GrantsGO2918,-0.18543646249999998,GrantsGO4202
GrantsGO2165,-1.189026895,GrantsGO4331
GrantsGO3910,-1.1863424524,GrantsGO4331
GrantsGO4236,-1.162263161,GrantsGO4331
GrantsGO3862,-1.16135131,GrantsGO4331
GrantsGO4606,-1.1613396489999999,GrantsGO4331
GrantsGO5375,-1.1613278824,GrantsGO4331
GrantsGO4240,-1.1444165482,GrantsGO4331
Tenders6162aa1fe1b7f5c73e6fe632,-1.1426771536666667,GrantsGO4331
GrantsGO4663,-1.131038874,GrantsGO4331
GrantsGO1770,-1.1307013287999998,GrantsGO4331
GrantsGO4318,-1.1882955524999999,GrantsGO4264
GrantsGO3228,-1.18411436825,GrantsGO4264
GrantsGO3232,-0.8925425567499999,GrantsGO4264
GrantsGO1375,-0.8912444584999999,GrantsGO4264
GrantsGO3227,-0.8841102339999999,GrantsGO4264
GrantsGO3230,-0.73410429025,GrantsGO4264
GrantsGO4824,-0.7250694466000001,GrantsGO4264
GrantsGO1079,-0.6777097378,GrantsGO4264
GrantsGO440,-0.59456107575,GrantsGO4264
GrantsGO4722,-0.5873834529999999,GrantsGO4264
Tenders6162aa1fe1b7f5c73e6fe196,-1.1889277475,GrantsGO4203
Tenders6162aa1fe1b7f5c73e6fe1a2,-0.8905570449999999,GrantsGO4203
Tenders6162aa1fe1b7f5c73e6fe1d5,-0.8596184556666666,GrantsGO4203
Tenders6162aa1fe1b7f5c73e6fe238,-0.8361494129999999,GrantsGO4203
Tenders6162aa1fe1b7f5c73e6fe168,-0.5954773276666666,GrantsGO4203
GrantsGO5407,-0.5629879602,GrantsGO4203
Tenders6162aa1fe1b7f5c73e6fe44d,-0.5551059536666666,GrantsGO4203
Tenders6162aa1fe1b7f5c73e6fe415,-0.548868197,GrantsGO4203
GrantsGO726,-0.49728649966666666,GrantsGO4203
Tenders6162aa1fe1b7f5c73e6fe1a3,-0.485252737,GrantsGO4203
GrantsGO4070,-1.192760351,GrantsGO4073
GrantsGO4057,-1.13399861875,GrantsGO4073
GrantsGO4696,-0.8248693727428571,GrantsGO4073
GrantsGO3814,-0.6306572121142856,GrantsGO4073
GrantsGO5170,-0.46927490368571423,GrantsGO4073
GrantsGO4541,-0.4620783866857142,GrantsGO4073
GrantsGO3907,-0.4570127794857142,GrantsGO4073
GrantsGO5282,-0.3374929096071428,GrantsGO4073
GrantsGO4087,-0.2993223016571428,GrantsGO4073
Tenders6162aa1fe1b7f5c73e6fe188,-0.2789184248571428,GrantsGO4073
GrantsGO4662,-1.1703871846666667,GrantsGO4413
GrantsGO3793,-0.9670821658181818,GrantsGO4413
GrantsGO3705,-0.40815460936363634,GrantsGO4413
GrantsGO2156,-0.37888593169696966,GrantsGO4413
GrantsGO4051,-0.37254318216363635,GrantsGO4413
GrantsGO3799,-0.3184336137727272,GrantsGO4413
GrantsGO5258,-0.2902332996727272,GrantsGO4413
GrantsGO49,-0.2876327092727272,GrantsGO4413
GrantsGO5432,-0.28392214247272723,GrantsGO4413
GrantsGO4641,-0.2833387430727272,GrantsGO4413
GrantsGO4421,-1.1204951346666667,GrantsGO4210
GrantsGO3421,-1.107674538,GrantsGO4210
GrantsGO633,-1.06923736325,GrantsGO4210
Tenders6162aa1fe1b7f5c73e6fe8a2,-1.0215516546666665,GrantsGO4210
Tenders6162aa1fe1b7f5c73e6fe78f,-0.976666784,GrantsGO4210
GrantsGO4202,-0.7620930013333332,GrantsGO4210
GrantsGO5335,-0.7555356907499999,GrantsGO4210
GrantsGO5054,-0.7452109993333332,GrantsGO4210
GrantsGO4087,-0.7253042007499999,GrantsGO4210
GrantsGO31,-0.72516984575,GrantsGO4210
GrantsGO5296,-1.1882736925,GrantsGO4295
GrantsGO1729,-1.1779164313333332,GrantsGO4295
Tenders6162aa1fe1b7f5c73e6fe7e5,-1.15560552,GrantsGO4295
GrantsGO4421,-1.1555287765,GrantsGO4295
GrantsGO4594,-1.13120312675,GrantsGO4295
GrantsGO4642,-1.0722045685,GrantsGO4295
GrantsGO5161,-1.0229261886666667,GrantsGO4295
GrantsGO5361,-0.7841811519999999,GrantsGO4295
Tenders6162aa1fe1b7f5c73e6fe33c,-0.7810681859999999,GrantsGO4295
Tenders6162aa1fe1b7f5c73e6fe39d,-0.7801285199999999,GrantsGO4295
GrantsGO5361,-1.1864607716666666,GrantsGO4296
GrantsGO2421,-1.1676251266666666,GrantsGO4296
GrantsGO1240,-1.163292389,GrantsGO4296
GrantsGO4495,-1.15747204125,GrantsGO4296
GrantsGO5232,-0.7855616137499999,GrantsGO4296
GrantsGO1433,-0.78545226725,GrantsGO4296
GrantsGO279,-0.7829023399999999,GrantsGO4296
GrantsGO1426,-0.781905283,GrantsGO4296
GrantsGO4421,-0.7727347737499999,GrantsGO4296
GrantsGO5228,-0.7709829847499999,GrantsGO4296
GrantsGO2327,-1.1998459755,GrantsGO4146
GrantsGO1155,-1.0847720554090907,GrantsGO4146
GrantsGO5169,-0.2907205994727272,GrantsGO4146
GrantsGO1590,-0.2761042646727272,GrantsGO4146
GrantsGO1921,-0.2329129598727272,GrantsGO4146
GrantsGO767,-0.2315153552727272,GrantsGO4146
GrantsGO3093,-0.20459341068181816,GrantsGO4146
GrantsGO5512,-0.20171908068181815,GrantsGO4146
GrantsGO3331,-0.19988161793181816,GrantsGO4146
GrantsGO4664,-0.19987505384848483,GrantsGO4146
GrantsGO5116,-1.1647479874285713,GrantsGO4016
GrantsGO4439,-0.9149029202857143,GrantsGO4016
GrantsGO4911,-0.9148911915714285,GrantsGO4016
GrantsGO4556,-0.6790108554,GrantsGO4016
GrantsGO4665,-0.6749650324285714,GrantsGO4016
GrantsGO4666,-0.659850822,GrantsGO4016
GrantsGO4689,-0.6595033431999999,GrantsGO4016
GrantsGO5234,-0.4618102,GrantsGO4016
GrantsGO5294,-0.459967786,GrantsGO4016
Tenders6162aa1fe1b7f5c73e6fea2e,-0.45458245975,GrantsGO4016
GrantsGO3669,-1.1908765393333334,GrantsGO4148
GrantsGO4871,-1.1891951297999999,GrantsGO4148
GrantsGO5389,-1.1891843754,GrantsGO4148
GrantsGO4636,-1.1821456115,GrantsGO4148
GrantsGO2882,-0.79636036,GrantsGO4148
GrantsGO2311,-0.7912131588,GrantsGO4148
GrantsGO1436,-0.7758473932,GrantsGO4148
GrantsGO999,-0.28691711999999997,GrantsGO4148
Tenders6162aa1fe1b7f5c73e6fe26d,-0.21009789099999998,GrantsGO4148
GrantsGO115,-0.203628282,GrantsGO4148
GrantsGO2850,-1.19999927,GrantsGO4188
GrantsGO1592,-1.1999981216,GrantsGO4188
GrantsGO331,-1.1978435026,GrantsGO4188
GrantsGO4961,-1.0999980241999998,GrantsGO4188
GrantsGO5256,-0.46636092,GrantsGO4188
GrantsGO5361,-0.3683038566,GrantsGO4188
GrantsGO3415,-0.3609289259999999,GrantsGO4188
GrantsGO1334,-0.3373619266,GrantsGO4188
GrantsGO632,-0.28600361375,GrantsGO4188
GrantsGO5037,-0.272175041,GrantsGO4188
GrantsGO2940,-1.1999960371666667,GrantsGO4297
GrantsGO4618,-1.1999939748333333,GrantsGO4297
GrantsGO3545,-1.1999922708333333,GrantsGO4297
GrantsGO1028,-1.1766781276666667,GrantsGO4297
GrantsGO5409,-1.114283586952381,GrantsGO4297
GrantsGO5005,-1.1142776107857144,GrantsGO4297
GrantsGO2253,-1.1018191386190477,GrantsGO4297
GrantsGO461,-0.8969081112571429,GrantsGO4297
GrantsGO5061,-0.3298375696571428,GrantsGO4297
GrantsGO1676,-0.3159127208571428,GrantsGO4297
GrantsGO4944,-1.06427628,GrantsGO4257
GrantsGO29,-0.9530330549999999,GrantsGO4257
GrantsGO32,-0.70752569,GrantsGO4257
GrantsGO4397,-0.6504264375,GrantsGO4257
GrantsGO984,-0.5939493149999999,GrantsGO4257
GrantsGO5519,-0.5836320079999999,GrantsGO4257
GrantsGO2307,-0.533336145,GrantsGO4257
GrantsGO75,-0.5218035999999999,GrantsGO4257
GrantsGO4279,-0.39906505999999997,GrantsGO4257
GrantsGO3112,-0.367317578,GrantsGO4257
GrantsGO5536,-1.1882800698333333,GrantsGO4340
GrantsGO4821,-0.9818161961515152,GrantsGO4340
GrantsGO30,-0.9716169329848485,GrantsGO4340
GrantsGO2279,-0.3071922922727272,GrantsGO4340
GrantsGO4971,-0.3013290507727272,GrantsGO4340
GrantsGO4970,-0.29608854967272724,GrantsGO4340
GrantsGO4521,-0.2940899897727272,GrantsGO4340
GrantsGO29,-0.2809770472727272,GrantsGO4340
GrantsGO75,-0.21089475602272723,GrantsGO4340
GrantsGO984,-0.2002293191818182,GrantsGO4340
GrantsGO5471,-1.17282291,GrantsGO4166
GrantsGO2884,-1.0192257426666667,GrantsGO4166
GrantsGO5472,-1.010211596,GrantsGO4166
GrantsGO3199,-0.990475626,GrantsGO4166
GrantsGO5510,-0.9730857906,GrantsGO4166
GrantsGO4724,-0.9729683732000001,GrantsGO4166
GrantsGO1882,-0.9710625162000001,GrantsGO4166
GrantsGO2783,-0.95910108675,GrantsGO4166
GrantsGO5504,-0.9590007363333334,GrantsGO4166
GrantsGO2793,-0.8779826451999999,GrantsGO4166
GrantsGO5567,-1.0699486222499999,GrantsGO3613
GrantsGO4571,-1.06973985525,GrantsGO3613
GrantsGO2877,-1.0664767015,GrantsGO3613
GrantsGO2191,-0.8496140783333332,GrantsGO3613
GrantsGO5105,-0.8256788439999999,GrantsGO3613
GrantsGO4577,-0.8189650597499999,GrantsGO3613
GrantsGO798,-0.7991861714999999,GrantsGO3613
GrantsGO496,-0.7943155049999999,GrantsGO3613
GrantsGO1619,-0.7916005764999999,GrantsGO3613
GrantsGO4560,-0.7871144219999999,GrantsGO3613
GrantsGO3123,-1.1999966064,GrantsGO4255
GrantsGO2427,-0.6670332458000001,GrantsGO4255
GrantsGO1908,-0.4479977126,GrantsGO4255
GrantsGO632,-0.3754341658,GrantsGO4255
GrantsGO633,-0.3373073512,GrantsGO4255
GrantsGO5054,-0.2872361145,GrantsGO4255
GrantsGO5256,-0.2759978965,GrantsGO4255
GrantsGO5041,-0.24441014249999998,GrantsGO4255
GrantsGO5124,-0.21320405999999997,GrantsGO4255
GrantsGO4961,-0.17077851125,GrantsGO4255
GrantsGO1740,-1.1678941215,GrantsGO4384
GrantsGO4421,-0.8917121213333332,GrantsGO4384
GrantsGO5374,-0.881041083,GrantsGO4384
GrantsGO5417,-0.8488936415999999,GrantsGO4384
GrantsGO4596,-0.8468696481999999,GrantsGO4384
GrantsGO5578,-0.8461009835999999,GrantsGO4384
GrantsGO4564,-0.8460749207999999,GrantsGO4384
GrantsGO3426,-0.8460699213999999,GrantsGO4384
GrantsGO2093,-0.8436857951999999,GrantsGO4384
GrantsGO5242,-0.7774788319999999,GrantsGO4384
GrantsGO5006,-1.1088257,GrantsGO3907
GrantsGO4804,-1.0716309626666667,GrantsGO3907
GrantsGO4073,-0.8427270651999998,GrantsGO3907
GrantsGO5008,-0.822794458,GrantsGO3907
GrantsGO5007,-0.818018159,GrantsGO3907
GrantsGO4532,-0.8137030574999999,GrantsGO3907
GrantsGO3460,-0.8136906249999999,GrantsGO3907
GrantsGO4689,-0.8106858642499999,GrantsGO3907
GrantsGO4087,-0.8080875847999999,GrantsGO3907
GrantsGO4621,-0.8078878509999999,GrantsGO3907
GrantsGO4733,-1.16572181525,GrantsGO4310
Tenders6162aa1fe1b7f5c73e6fe9ba,-1.1431025195,GrantsGO4310
GrantsGO4650,-1.13105195375,GrantsGO4310
GrantsGO3690,-1.1285924502,GrantsGO4310
GrantsGO871,-1.1278586578,GrantsGO4310
GrantsGO2840,-1.12073687975,GrantsGO4310
GrantsGO4642,-1.11714496975,GrantsGO4310
GrantsGO5325,-1.09512418325,GrantsGO4310
GrantsGO3357,-1.08162915725,GrantsGO4310
GrantsGO5242,-1.06093832625,GrantsGO4310
GrantsGO4935,-1.18152131375,GrantsGO4308
GrantsGO2981,-0.55965895125,GrantsGO4308
GrantsGO2412,-0.549720302,GrantsGO4308
Tenders6162aa1fe1b7f5c73e6fe2fa,-0.49182855799999997,GrantsGO4308
GrantsGO3707,-0.21963703124999998,GrantsGO4308
GrantsGO4794,-0.21667423,GrantsGO4308
Tenders6162aa1fe1b7f5c73e6fe13f,-0.210566982,GrantsGO4308
Tenders6162aa1fe1b7f5c73e6fe413,-0.2100757253333333,GrantsGO4308
GrantsGO2745,-0.189051433,GrantsGO4308
Tenders6162aa1fe1b7f5c73e6fe287,-0.18802104600000002,GrantsGO4308
GrantsGO4944,-1.1772170451666666,GrantsGO4397
GrantsGO32,-0.6212809206666666,GrantsGO4397
GrantsGO4794,-0.49871617858333334,GrantsGO4397
GrantsGO887,-0.37434406624999994,GrantsGO4397
GrantsGO1740,-0.362885183,GrantsGO4397
GrantsGO4926,-0.31967346674999997,GrantsGO4397
GrantsGO4971,-0.31463050019999994,GrantsGO4397
GrantsGO4970,-0.30473965979999995,GrantsGO4397
GrantsGO2307,-0.295230235,GrantsGO4397
GrantsGO33,-0.26837597179999995,GrantsGO4397
GrantsGO3712,-1.1481714323999999,GrantsGO4358
GrantsGO2998,-1.1076755790256412,GrantsGO4358
GrantsGO1672,-0.8307607194358974,GrantsGO4358
GrantsGO4681,-0.830712876602564,GrantsGO4358
GrantsGO2353,-0.8306997599358974,GrantsGO4358
GrantsGO5061,-0.7942332219358974,GrantsGO4358
GrantsGO5436,-0.7384607104615385,GrantsGO4358
GrantsGO517,-0.7383723849615385,GrantsGO4358
GrantsGO1034,-0.6866330156615384,GrantsGO4358
GrantsGO2940,-0.33426480163076927,GrantsGO4358
GrantsGO2866,-1.183271075,GrantsGO4186
GrantsGO1650,-0.8327540907272727,GrantsGO4186
Tenders6162aa1fe1b7f5c73e6fe2b4,-0.7000347724363636,GrantsGO4186
GrantsGO5405,-0.5870244800454545,GrantsGO4186
Tenders6162aa1fe1b7f5c73e6fe157,-0.5311890742954544,GrantsGO4186
GrantsGO4731,-0.4524729166545454,GrantsGO4186
GrantsGO2234,-0.42875460045454544,GrantsGO4186
Tenders6162aa1fe1b7f5c73e6fe253,-0.34194253736363633,GrantsGO4186
GrantsGO4728,-0.3097286325227272,GrantsGO4186
GrantsGO4025,-0.30738294252272724,GrantsGO4186
GrantsGO4469,-1.1847725788333332,GrantsGO4429
GrantsGO5167,-1.014269221238095,GrantsGO4429
GrantsGO3281,-0.9882441519047618,GrantsGO4429
GrantsGO2445,-0.9827363275714285,GrantsGO4429
GrantsGO4936,-0.47633953628571424,GrantsGO4429
GrantsGO379,-0.45162199203571424,GrantsGO4429
GrantsGO1707,-0.2826295333571428,GrantsGO4429
GrantsGO4279,-0.2722474761904761,GrantsGO4429
Tenders6162aa1fe1b7f5c73e6fe1ba,-0.1951146428571428,GrantsGO4429
GrantsGO5217,-0.1666231606785714,GrantsGO4429
GrantsGO3557,-1.1471430803333333,GrantsGO4046
GrantsGO4573,-0.5789953052666666,GrantsGO4046
GrantsGO5364,-0.5235115776666666,GrantsGO4046
GrantsGO2230,-0.4829247515333333,GrantsGO4046
GrantsGO2920,-0.48271172933333334,GrantsGO4046
GrantsGO1375,-0.4726277000833333,GrantsGO4046
GrantsGO5553,-0.4725761090833333,GrantsGO4046
GrantsGO2017,-0.4682784421333333,GrantsGO4046
GrantsGO5567,-0.46527772558333336,GrantsGO4046
GrantsGO2546,-0.4609554083333333,GrantsGO4046
GrantsGO2876,-1.1601232012,GrantsGO4230
GrantsGO5514,-1.1407934222,GrantsGO4230
GrantsGO1772,-1.0133226241714284,GrantsGO4230
GrantsGO1770,-1.0055063649714284,GrantsGO4230
GrantsGO4583,-0.9961327627714285,GrantsGO4230
GrantsGO5367,-0.9717731449714284,GrantsGO4230
GrantsGO5026,-0.8422405921428571,GrantsGO4230
GrantsGO1701,-0.8354139071428571,GrantsGO4230
GrantsGO5292,-0.8317129853428571,GrantsGO4230
GrantsGO4905,-0.8307413527428571,GrantsGO4230
GrantsGO2868,-1.1716313007999999,GrantsGO3810
GrantsGO4936,-1.1703066523999999,GrantsGO3810
GrantsGO1107,-1.1670908598,GrantsGO3810
GrantsGO2044,-1.1579537778,GrantsGO3810
GrantsGO5027,-1.1528148076,GrantsGO3810
GrantsGO4054,-1.1520984476,GrantsGO3810
GrantsGO2857,-1.1467752575999999,GrantsGO3810
GrantsGO3069,-1.1355863872,GrantsGO3810
GrantsGO5147,-1.1231033099999999,GrantsGO3810
GrantsGO1814,-0.5863800265,GrantsGO3810
GrantsGO2966,-1.1930815618333332,GrantsGO4194
GrantsGO5003,-0.7676287959999999,GrantsGO4194
GrantsGO109,-0.5654909658333332,GrantsGO4194
GrantsGO330,-0.44104053783333336,GrantsGO4194
GrantsGO1516,-0.42346830466666663,GrantsGO4194
GrantsGO1735,-0.3930759053333333,GrantsGO4194
GrantsGO105,-0.3743989685,GrantsGO4194
Tenders6162aa1fe1b7f5c73e6fe6c3,-0.3295218386666666,GrantsGO4194
Tenders6162aa1fe1b7f5c73e6fe410,-0.2518760244166667,GrantsGO4194
Tenders6162aa1fe1b7f5c73e6fe2d8,-0.23884204466666667,GrantsGO4194
GrantsGO2802,-1.164318204,GrantsGO4309
GrantsGO5302,-0.8602782662499999,GrantsGO4309
GrantsGO5364,-0.85136818375,GrantsGO4309
GrantsGO3348,-0.7087795128,GrantsGO4309
GrantsGO5083,-0.7033993484,GrantsGO4309
GrantsGO5451,-0.6968255995,GrantsGO4309
GrantsGO2992,-0.69666005675,GrantsGO4309
GrantsGO5553,-0.69570759575,GrantsGO4309
GrantsGO2792,-0.6930269367499999,GrantsGO4309
GrantsGO5057,-0.6913175675,GrantsGO4309
GrantsGO5102,-1.1019784012,GrantsGO4459
GrantsGO4600,-1.0881879591999999,GrantsGO4459
GrantsGO5067,-0.9200153422499999,GrantsGO4459
GrantsGO4576,-0.9033435466666666,GrantsGO4459
GrantsGO3766,-0.8845534815,GrantsGO4459
GrantsGO5059,-0.6442832558,GrantsGO4459
GrantsGO3011,-0.6416235684,GrantsGO4459
GrantsGO3348,-0.6270026,GrantsGO4459
GrantsGO2877,-0.6235038643999999,GrantsGO4459
GrantsGO49,-0.6159541132499999,GrantsGO4459
GrantsGO5173,-1.1999885088,GrantsGO3445
GrantsGO3154,-1.1859969365,GrantsGO3445
GrantsGO871,-0.09119037449999998,GrantsGO3445
GrantsGO4746,-0.05408930099999999,GrantsGO3445
GrantsGO4295,-0.04281539799999999,GrantsGO3445
GrantsGO4221,0.0009806155000000177,GrantsGO3445
GrantsGO546,0.0023822287250608257,GrantsGO3445
GrantsGO4669,0.004937285500000013,GrantsGO3445
GrantsGO3055,0.0057459487250608315,GrantsGO3445
GrantsGO4347,0.005749898058394157,GrantsGO3445
GrantsGO5174,-1.1765676236666667,GrantsGO4421
GrantsGO4495,-1.1508513675,GrantsGO4421
GrantsGO5296,-1.1435751092,GrantsGO4421
GrantsGO4384,-0.8917121213333332,GrantsGO4421
GrantsGO5361,-0.89039834,GrantsGO4421
GrantsGO5232,-0.8858723849999999,GrantsGO4421
GrantsGO4391,-0.8575313033333333,GrantsGO4421
GrantsGO5228,-0.8567960008,GrantsGO4421
GrantsGO4295,-0.8555287764999999,GrantsGO4421
GrantsGO4957,-0.8530575524999999,GrantsGO4421
GrantsGO2823,-1.16505028975,GrantsGO3083
GrantsGO5364,-0.7896235704999999,GrantsGO3083
Tenders6162aa1fe1b7f5c73e6fe276,-0.7188750835,GrantsGO3083
GrantsGO1701,-0.59460065825,GrantsGO3083
GrantsGO1772,-0.59308859175,GrantsGO3083
GrantsGO81,-0.5921621805,GrantsGO3083
GrantsGO5223,-0.58721174675,GrantsGO3083
GrantsGO4808,-0.5854100542499999,GrantsGO3083
GrantsGO1590,-0.584569424,GrantsGO3083
GrantsGO5367,-0.58278815075,GrantsGO3083
GrantsGO5052,-1.1999811838333332,GrantsGO4347
GrantsGO1688,-1.0535731734666667,GrantsGO4347
GrantsGO546,-0.7770000616666666,GrantsGO4347
GrantsGO3055,-0.6666532583333333,GrantsGO4347
GrantsGO1740,-0.35685591366666664,GrantsGO4347
GrantsGO545,-0.34279009916666664,GrantsGO4347
GrantsGO4465,-0.34093832366666665,GrantsGO4347
GrantsGO3053,-0.34084937116666664,GrantsGO4347
GrantsGO5085,-0.3408450556666666,GrantsGO4347
GrantsGO2093,-0.31044650119999995,GrantsGO4347
GrantsGO4926,-1.1674167118,GrantsGO4457
GrantsGO5214,-0.8638352912499999,GrantsGO4457
GrantsGO1943,-0.8589621649999999,GrantsGO4457
GrantsGO5619,-0.8223413456596909,GrantsGO4457
GrantsGO2329,-0.588656239,GrantsGO4457
GrantsGO1147,-0.5834358716,GrantsGO4457
GrantsGO3973,-0.5771899515,GrantsGO4457
GrantsGO3720,-0.575469176,GrantsGO4457
GrantsGO4865,-0.5754603072,GrantsGO4457
GrantsGO4834,-0.5754547326,GrantsGO4457
GrantsGO4752,-1.1510511454999999,GrantsGO4478
GrantsGO5510,-0.5369970518787878,GrantsGO4478
GrantsGO5223,-0.5008378999545454,GrantsGO4478
GrantsGO5059,-0.4932278957045454,GrantsGO4478
GrantsGO2815,-0.4922375001212121,GrantsGO4478
GrantsGO5326,-0.49068529420454543,GrantsGO4478
GrantsGO5216,-0.4813665157045454,GrantsGO4478
GrantsGO4724,-0.4760972084545454,GrantsGO4478
GrantsGO5403,-0.46533569545454545,GrantsGO4478
GrantsGO5393,-0.46235933995454537,GrantsGO4478
GrantsGO3228,-1.1877949526,GrantsGO4318
GrantsGO4264,-1.0549622191666665,GrantsGO4318
GrantsGO1375,-0.7964998163999999,GrantsGO4318
GrantsGO3227,-0.7878030091999999,GrantsGO4318
GrantsGO3232,-0.7847623953999999,GrantsGO4318
GrantsGO3230,-0.6544790208666666,GrantsGO4318
GrantsGO440,-0.6496559599166666,GrantsGO4318
GrantsGO1079,-0.5868612304666666,GrantsGO4318
GrantsGO4317,-0.5231368255333333,GrantsGO4318
GrantsGO4824,-0.5170258890833334,GrantsGO4318
GrantsGO4641,-1.1696889728,GrantsGO4227
GrantsGO5432,-1.1144897938333334,GrantsGO4227
GrantsGO1228,-1.1017220256666667,GrantsGO4227
GrantsGO3282,-1.0879027771666667,GrantsGO4227
GrantsGO3286,-1.0790551148333334,GrantsGO4227
GrantsGO3705,-0.91875361,GrantsGO4227
GrantsGO3329,-0.8751099277142856,GrantsGO4227
GrantsGO5443,-0.709509812,GrantsGO4227
GrantsGO4466,-0.680637191,GrantsGO4227
GrantsGO5462,-0.678573413,GrantsGO4227
GrantsGO5543,-1.142245279,GrantsGO4228
GrantsGO1228,-0.9318593937714285,GrantsGO4228
GrantsGO4559,-0.8128130123928571,GrantsGO4228
GrantsGO5105,-0.733254364142857,GrantsGO4228
GrantsGO4641,-0.6412806694642856,GrantsGO4228
GrantsGO3286,-0.6383487659142856,GrantsGO4228
GrantsGO5432,-0.6361385669142856,GrantsGO4228
GrantsGO1375,-0.6338155862142856,GrantsGO4228
GrantsGO5344,-0.6334199669642856,GrantsGO4228
GrantsGO2810,-0.6320341379642855,GrantsGO4228
GrantsGO4559,-1.1788682116666667,GrantsGO4236
GrantsGO5432,-1.174032704,GrantsGO4236
GrantsGO3286,-1.17139892725,GrantsGO4236
GrantsGO3331,-1.1656751393333333,GrantsGO4236
GrantsGO5570,-1.1643102445,GrantsGO4236
GrantsGO3282,-1.1568112658,GrantsGO4236
GrantsGO5018,-1.1532316811999999,GrantsGO4236
GrantsGO4450,-1.1484565272,GrantsGO4236
GrantsGO3348,-1.1314932322,GrantsGO4236
GrantsGO2379,-1.12586072,GrantsGO4236
GrantsGO4213,-1.1909623432,GrantsGO4092
GrantsGO5255,-0.7744085192,GrantsGO4092
GrantsGO3462,-0.7737319128,GrantsGO4092
GrantsGO4605,-0.7449510168,GrantsGO4092
GrantsGO4833,-0.541843394,GrantsGO4092
GrantsGO5486,-0.5230265572,GrantsGO4092
GrantsGO5381,-0.39450619579999996,GrantsGO4092
GrantsGO1701,-0.39372155699999994,GrantsGO4092
GrantsGO5540,-0.3928459096,GrantsGO4092
GrantsGO1772,-0.38967325859999996,GrantsGO4092
GrantsGO5334,-1.1521674146666667,GrantsGO4081
GrantsGO2968,-1.1516060755,GrantsGO4081
GrantsGO1755,-1.1429423518,GrantsGO4081
GrantsGO4151,-0.9920532183333334,GrantsGO4081
GrantsGO2986,-0.7586017483333333,GrantsGO4081
GrantsGO5414,-0.7487060083333333,GrantsGO4081
GrantsGO1532,-0.3223974695,GrantsGO4081
GrantsGO4577,-0.306826027,GrantsGO4081
GrantsGO4558,-0.30048959025,GrantsGO4081
GrantsGO2863,-0.29307377074999996,GrantsGO4081
GrantsGO2081,-1.1161859,GrantsGO4447
GrantsGO5608,-1.080312519,GrantsGO4447
GrantsGO5421,-1.074841714,GrantsGO4447
GrantsGO5526,-1.0712001023333333,GrantsGO4447
GrantsGO2498,-0.72293132175,GrantsGO4447
GrantsGO2107,-0.7225536774999999,GrantsGO4447
GrantsGO2090,-0.7206160049999999,GrantsGO4447
